"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M","C16001_014E","C16001_014M","C16001_015E","C16001_015M","C16001_016E","C16001_016M","C16001_017E","C16001_017M","C16001_018E","C16001_018M","C16001_019E","C16001_019M","C16001_020E","C16001_020M","C16001_021E","C16001_021M","C16001_022E","C16001_022M","C16001_023E","C16001_023M","C16001_024E","C16001_024M","C16001_025E","C16001_025M","C16001_026E","C16001_026M","C16001_027E","C16001_027M","C16001_028E","C16001_028M","C16001_029E","C16001_029M","C16001_030E","C16001_030M","C16001_031E","C16001_031M","C16001_032E","C16001_032M","C16001_033E","C16001_033M","C16001_034E","C16001_034M","C16001_035E","C16001_035M","C16001_036E","C16001_036M","C16001_037E","C16001_037M","C16001_038E","C16001_038M"
"0500000US34017","Hudson County, New Jersey","631254","10","249091","7472","248030","4828","131319","4912","116711","5093","6345","2151","3841","1514","2504","1208","1354","586","1053","464","301","379","10284","2040","6112","1665","4172","1184","49098","4982","31661","4031","17437","2822","3235","1223","1540","738","1695","971","15296","3178","8750","2336","6546","1873","2522","1494","764","707","1758","1138","13647","2856","10241","2694","3406","853","11237","1976","7798","1713","3439","1024","14186","3284","7415","2374","6771","1732","6929","2696","3855","1520","3074","2505"
"0500000US34019","Hunterdon County, New Jersey","119569","491","104768","2074","5437","806","3175","768","2262","662","331","224","262","188","69","121","819","451","644","363","175","291","1429","830","1162","740","267","223","2819","948","2001","721","818","549","108","151","35","51","73","104","733","459","448","356","285","200","0","200","0","200","0","200","385","232","283","192","102","130","704","471","651","417","53","96","748","527","564","476","184","237","1288","1266","1288","1266","0","200"
"0500000US34021","Mercer County, New Jersey","350023","3","245458","5398","50206","2725","23500","2732","26706","2865","6409","3001","4958","2689","1451","973","1773","840","1511","765","262","264","7046","2453","3761","1393","3285","1562","14943","3018","10648","2302","4295","1622","2308","1386","2026","1264","282","268","8003","2361","5271","1697","2732","1104","394","408","264","312","130","131","2068","1712","1934","1711","134","176","7297","2092","5814","1715","1483","947","1869","1306","1217","968","652","391","2249","1027","2138","976","111","146"
"0500000US34023","Middlesex County, New Jersey","788399","199","442192","6799","131536","4123","76007","4892","55529","4663","4891","1775","3622","1463","1269","738","1768","665","1508","649","260","195","16522","3211","10126","2181","6396","1826","102134","7470","69173","5448","32961","4728","3939","1282","1304","590","2635","972","21189","3394","10175","2063","11014","2182","1010","658","470","459","540","362","12632","3063","9729","2332","2903","1347","33403","5221","26259","4401","7144","2620","7901","2261","5929","1827","1972","895","9282","2315","6389","1986","2893","1085"
"0500000US34025","Monmouth County, New Jersey","594869","165","482058","5164","46533","3039","26898","2729","19635","2535","6073","1989","3196","1164","2877","1130","1949","664","1675","614","274","257","9489","2597","7338","2212","2151","976","22472","3208","16269","2635","6203","1499","741","577","351","309","390","343","9617","2192","5512","1494","4105","1509","628","598","412","544","216","251","2998","1250","2219","1066","779","470","4948","1486","3651","1330","1297","721","3353","1518","2732","1385","621","363","4010","1306","3511","1179","499","443"
"0500000US34027","Morris County, New Jersey","473912","*****","354517","5710","53343","4044","29773","2601","23570","3267","966","417","736","363","230","188","2284","1091","2049","1039","235","317","6529","1668","4087","1276","2442","830","28398","3812","19315","2880","9083","1887","1901","988","622","486","1279","626","8925","1714","4534","1068","4391","1062","1219","734","446","289","773","501","2865","1259","2722","1239","143","122","8812","2890","6969","2415","1843","831","2856","1919","2222","1855","634","596","1297","568","1115","502","182","229"
"0500000US34029","Ocean County, New Jersey","551977","450","484923","4776","32540","3587","20056","2832","12484","2728","1750","917","1035","453","715","750","5050","1391","4314","1179","736","409","5935","2026","3268","996","2667","1508","10048","1785","7142","1481","2906","1030","346","357","255","312","91","153","3344","1620","2064","1417","1280","661","286","422","0","200","286","422","1944","752","1262","655","682","407","1411","881","1042","829","369","365","527","445","418","411","109","173","3873","2199","2958","1744","915","613"
"0500000US34031","Passaic County, New Jersey","473327","126","242286","6420","166886","4605","89416","4987","77470","5454","926","619","718","521","208","196","705","326","601","322","104","126","10195","2421","4504","1497","5691","1685","26019","3703","16619","2888","9400","1902","1021","751","102","184","919","739","2173","973","1173","717","1000","624","1025","987","601","493","424","576","2248","1044","1462","755","786","506","4810","1930","2756","1481","2054","1008","12165","3332","8586","2683","3579","1145","2868","1626","1967","1468","901","801"
"0500000US34033","Salem County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US34035","Somerset County, New Jersey","316569","4","219613","5105","35361","2177","22286","2344","13075","2218","1309","675","1109","555","200","236","860","536","860","536","0","200","7119","2438","5237","1999","1882","780","22202","2733","17146","2317","5056","1133","1338","805","492","340","846","618","13040","2526","8043","1910","4997","1447","827","797","415","383","412","520","3735","1984","2952","1653","783","502","6909","2307","6201","2230","708","466","1643","1107","1096","881","547","437","2613","1391","2273","1290","340","295"
"0500000US34037","Sussex County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US34039","Union County, New Jersey","520931","*****","289194","7676","148214","5164","70719","5949","77495","5293","17094","3422","9369","2289","7725","2244","1155","489","1069","463","86","105","11285","3013","6759","2156","4526","1427","29778","4546","18821","3400","10957","1966","955","686","660","446","295","356","5893","1822","2822","953","3071","1176","481","469","155","197","326","292","7059","1755","5764","1420","1295","659","1278","587","1019","516","259","250","2558","1302","1228","931","1330","778","5987","1877","5199","1854","788","457"
"0500000US34041","Warren County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35001","Bernalillo County, New Mexico","637113","*****","439257","8512","153296","6633","115397","6182","37899","4126","1993","989","1494","836","499","358","2861","1068","2762","1083","99","96","2035","1357","1807","1274","228","290","4530","1417","3468","1302","1062","619","710","577","683","572","27","43","2725","1099","2226","951","499","362","4342","1908","1871","1065","2471","1108","1156","597","838","516","318","275","2907","1780","2267","1278","640","680","4950","3751","4142","3451","808","653","16351","3076","15330","3090","1021","437"
"0500000US35005","Chaves County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35013","Do?a Ana County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35025","Lea County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35031","McKinley County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35035","Otero County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35043","Sandoval County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35045","San Juan County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35049","Santa Fe County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35061","Valencia County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36001","Albany County, New York","293250","57","254408","2979","10718","1296","7190","1552","3528","1125","1922","696","1571","573","351","330","538","354","538","354","0","192","3048","1105","2212","931","836","407","9063","1922","5258","1512","3805","1135","833","469","388","235","445","301","5262","1440","2194","742","3068","1092","511","514","210","205","301","474","1168","918","990","795","178","178","3081","1158","2230","1068","851","689","939","1193","462","641","477","589","1759","675","1547","595","212","191"
"0500000US36005","Bronx County, New York","1348308","485","540535","12856","643048","8971","340135","10315","302913","10522","26567","4576","17943","3500","8624","2244","1799","722","1552","617","247","263","6840","2052","3130","1145","3710","1362","40265","3884","21077","2515","19188","2951","2292","1375","1037","819","1255","681","6299","1804","2562","909","3737","1167","2255","884","673","388","1582","628","3528","1242","2413","777","1115","834","6345","2256","3072","1046","3273","1712","11857","4000","5983","2101","5874","2431","56678","6744","41515","6233","15163","2700"
"0500000US36007","Broome County, New York","185405","233","168932","2406","4717","732","2416","585","2301","697","1488","770","1241","771","247","229","550","389","438","365","112","138","1526","884","1243","811","283","197","4033","1490","1888","703","2145","1278","52","94","0","192","52","94","1853","940","989","447","864","691","0","192","0","192","0","192","0","192","0","192","0","192","1223","749","830","678","393","332","517","563","400","487","117","120","514","312","310","181","204","245"
"0500000US36009","Cattaraugus County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36011","Cayuga County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36013","Chautauqua County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36015","Chemung County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36019","Clinton County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36027","Dutchess County, New York","281696","681","240333","3857","20464","2192","14127","2142","6337","1449","1257","537","991","441","266","247","1475","521","1236","518","239","218","2622","1542","2276","1492","346","232","5675","1481","4033","1105","1642","851","620","328","365","237","255","200","4275","1313","1875","888","2400","1190","46","70","13","30","33","56","725","454","455","303","270","231","1254","632","1103","566","151","144","1249","932","914","669","335","437","1701","911","1589","876","112","197"
"0500000US36029","Erie County, New York","870978","104","777992","5215","30423","2921","19977","2644","10446","1392","3088","1052","2305","834","783","406","2126","692","2071","697","55","64","7999","1979","5419","1182","2580","1314","17574","3020","11968","2485","5606","1553","1072","576","573","278","499","430","5602","1962","2920","1000","2682","1441","1547","970","907","658","640","460","833","500","508","368","325","330","7709","2639","4249","1566","3460","1701","9328","3230","6155","2757","3173","1583","5685","1909","2373","814","3312","1544"
"0500000US36045","Jefferson County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36047","Kings County, New York","2434837","333","1321229","16375","387296","7195","224728","8418","162568","7461","100207","7729","62610","5934","37597","4367","85293","7459","52013","5909","33280","4766","145337","7409","50306","3831","95031","5596","96554","6617","53426","5113","43128","4179","4516","1462","2553","1014","1963","796","178640","7287","52871","3098","125769","6614","2822","1026","1293","565","1529","849","6252","1560","4619","1403","1633","625","19686","3067","9743","1707","9943","2253","33659","5960","19000","4053","14659","3268","53346","6028","41046","5385","12300","2188"
"0500000US36051","Livingston County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36053","Madison County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36055","Monroe County, New York","706346","231","605809","5282","42184","3042","27772","2560","14412","2424","3283","1521","2605","1385","678","581","2465","963","2156","874","309","220","9133","2171","5919","1643","3214","1266","16022","2785","9880","1858","6142","1902","440","323","339","270","101","169","6027","1633","2778","907","3249","1184","4227","1797","1885","863","2342","1101","849","570","773","565","76","94","6253","1953","3810","1416","2443","1401","2878","1504","1620","1081","1258","818","6776","2908","4548","2020","2228","1110"
"0500000US36059","Nassau County, New York","1287990","94","914190","10240","170038","5835","85232","5308","84806","6292","28865","4968","21007","4227","7858","1626","5521","1974","4592","1852","929","495","13581","2927","8983","2037","4598","1413","83967","6101","56685","5088","27282","3167","11706","2800","5428","1541","6278","1502","26798","4260","13184","2968","13614","2574","1032","868","348","293","684","605","5778","1555","4209","1182","1569","819","14049","2669","8358","1843","5691","1611","2443","864","2066","852","377","275","10022","2541","8679","2403","1343","586"
"0500000US36061","New York County, New York","1562859","204","931088","11813","343397","7076","190317","8290","153080","7199","38114","5290","32432","4767","5682","1551","11047","2110","10716","2120","331","242","24045","4623","17280","3836","6765","2051","49173","5758","42531","5384","6642","1620","12578","2662","7068","1373","5510","2197","93812","6959","39388","3997","54424","5437","1353","706","981","614","372","353","2993","1287","2263","838","730","643","19226","3199","11656","2573","7570","2323","10449","4514","7927","3505","2522","1737","25584","5310","20387","4610","5197","1956"
"0500000US36063","Niagara County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36065","Oneida County, New York","218068","120","192415","2450","8041","1262","5667","1243","2374","658","829","330","627","324","202","175","353","230","353","230","0","192","5316","1716","2776","1184","2540","927","1680","657","1197","516","483","296","579","529","478","415","101","166","421","338","134","131","287","308","1833","1142","749","715","1084","644","11","19","11","19","0","192","4765","1644","494","451","4271","1726","952","1507","807","1264","145","246","873","656","771","570","102","122"
"0500000US36067","Onondaga County, New York","439998","135","390431","3968","15269","1684","10759","1513","4510","1249","2238","729","1743","618","495","295","1990","831","1834","793","156","184","6249","1784","4303","1408","1946","830","6984","1564","4654","1079","2330","1002","863","421","740","380","123","111","5750","1671","3026","1440","2724","858","1690","685","745","454","945","496","607","403","259","226","348","370","1546","875","1023","475","523","636","2690","1436","2138","1304","552","478","3691","1563","3182","1597","509","314"
"0500000US36069","Ontario County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36071","Orange County, New York","354573","96","266730","4645","45277","3827","28077","3265","17200","2868","2778","1656","2383","1373","395","379","19266","2884","6570","1487","12696","2197","2418","1495","1875","1171","543","402","8393","2147","5727","1628","2666","1018","638","559","467","555","171","149","2421","1229","407","294","2014","1211","0","192","0","192","0","192","807","677","443","312","364","497","1526","883","809","536","717","523","1365","1257","1229","1081","136","223","2954","1203","1972","821","982","727"
"0500000US36075","Oswego County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36079","Putnam County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36081","Queens County, New York","2187745","508","961490","16859","507988","7847","254494","9242","253494","8559","40614","4796","28057","3906","12557","2368","6958","1895","5930","1770","1028","442","73797","6972","40201","4906","33596","3852","224545","11616","118638","7775","105907","7127","48108","5645","11084","1759","37024","5158","215214","10330","59289","4223","155925","9436","4668","1571","1895","837","2773","1068","35001","4344","21067","3022","13934","2833","28947","4228","14073","2391","14874","2970","15202","3082","9534","2340","5668","1430","25213","4955","19321","4536","5892","1855"
"0500000US36083","Rensselaer County, New York","151445","341","139390","1628","4250","913","3515","904","735","443","447","344","307","249","140","201","395","214","395","214","0","192","1821","913","1153","638","668","576","1809","868","841","462","968","728","0","192","0","192","0","192","1228","407","498","370","730","422","46","82","46","82","0","192","0","192","0","192","0","192","1161","476","505","456","656","356","371","314","266","264","105","174","527","377","527","377","0","192"
"0500000US36085","Richmond County, New York","449135","*****","299522","7512","54175","3393","39742","3454","14433","2710","1137","571","1012","529","125","158","882","529","826","524","56","94","21872","3192","14669","2766","7203","1730","32158","4502","23220","3790","8938","1714","2436","1505","1463","1331","973","546","13219","3022","5899","1758","7320","2448","93","107","0","192","93","107","3070","1056","2067","792","1003","463","6009","2087","3087","1297","2922","1199","10296","3168","7218","2268","3078","1355","4266","1667","3396","1559","870","563"
"0500000US36087","Rockland County, New York","301795","5","178302","5990","43649","2266","22593","2289","21056","2223","13514","3027","7689","1791","5825","1932","36205","3711","18766","3181","17439","2463","4368","1484","2641","921","1727","778","9962","1871","7289","1721","2673","996","788","693","493","488","295","264","3777","1278","1803","776","1974","1055","80","89","0","192","80","89","2502","960","2250","913","252","208","3894","1439","2581","1058","1313","1009","199","232","0","192","199","232","4555","1427","3622","1263","933","626"
"0500000US36089","St. Lawrence County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36091","Saratoga County, New York","215512","435","201284","2079","3164","1126","1910","713","1254","662","1533","802","1501","801","32","42","590","299","547","286","43","73","1592","1140","1419","1087","173","206","3313","1261","2453","1029","860","556","371","302","339","292","32","53","2174","961","987","572","1187","665","71","126","34","63","37","65","78","102","21","34","57","96","901","499","627","413","274","273","144","168","144","168","0","192","297","249","297","249","0","192"
"0500000US36093","Schenectady County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36101","Steuben County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36103","Suffolk County, New York","1414103","285","1077241","10553","205617","7866","119117","7359","86500","6374","15523","3833","12318","3453","3205","1324","6249","1606","5331","1503","918","319","17415","3913","11250","2475","6165","2018","50538","5406","38026","4517","12512","1739","4513","1480","1921","688","2592","1045","9403","2074","4932","1250","4471","1333","1632","1022","677","492","955","680","3635","1465","2876","1225","759","437","11726","2454","6877","1370","4849","1564","2078","738","1385","528","693","444","8533","2829","6978","2452","1555","944"
"0500000US36105","Sullivan County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36109","Tompkins County, New York","100612","470","83956","1609","3855","803","2734","873","1121","663","820","391","743","359","77","121","526","377","526","377","0","192","494","320","494","320","0","192","2715","908","2403","850","312","237","767","605","613","498","154","193","5456","1455","3498","1044","1958","967","123","208","123","208","0","192","72","118","0","192","72","118","1132","632","911","582","221","201","255","193","219","166","36","53","441","267","219","169","222","189"
"0500000US36111","Ulster County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36113","Warren County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36117","Wayne County, New York","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36119","Westchester County, New York","919745","298","613443","7925","186701","5098","93390","5752","93311","5530","8695","2217","6290","1900","2405","1006","6938","2308","4685","1342","2253","1817","9153","2126","7473","1801","1680","892","48728","5099","32745","3729","15983","2590","3658","1778","1951","959","1707","947","11636","2488","7006","1934","4630","1609","486","447","434","421","52","87","3531","980","3176","960","355","217","13508","2585","7825","1807","5683","1577","5640","1986","4350","1809","1290","775","7628","1916","5821","1602","1807","621"
"0500000US37001","Alamance County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37019","Brunswick County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37021","Buncombe County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37023","Burke County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37025","Cabarrus County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37027","Caldwell County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37031","Carteret County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US37035","Catawba County, North Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
